"id"	"geneNum"	"description"	"gene"
"70326"	32	"Glucose metabolism"	"YAL038W,YBR196C,YBR291C,YCL040W,YCR012W,YDR050C,YDR516C,YFR053C,YGL062W,YGL253W,YGR192C,YGR240C,YGR254W,YHR174W,YJL052W,YJL155C,YJR009C,YKL085W,YKL106W,YLR027C,YLR345W,YLR348C,YLR377C,YLR446W,YMR205C,YMR278W,YMR323W,YOL136C,YOR347C,YOR393W,YPL281C,YPR021C"
"70350"	4	"Fructose catabolism"	"YER073W,YML070W,YOR374W,YPL061W"
"70370"	2	"Galactose catabolism"	"YBR019C,YMR278W"
"70635"	8	"Urea cycle"	"YBR104W,YER069W,YHR018C,YJL088W,YJL130C,YOR130C,YPL111W,YPR058W"
"70688"	1	"Proline catabolism"	"YLR142W"
"70895"	3	"Branched-chain amino acid catabolism"	"YDR036C,YHR208W,YJR148W"
"70921"	1	"Histidine catabolism"	"YNL092W"
"71064"	4	"Lysine catabolism"	"YDR148C,YFL018C,YIL125W,YNR050C"
"71240"	5	"Tryptophan catabolism"	"YBL098W,YJL060W,YJR025C,YJR078W,YLR231C"
"71262"	2	"Carnitine synthesis"	"YBR263W,YHL021C"
"71288"	1	"Creatine metabolism"	"YDR465C"
"71291"	71	"Metabolism of amino acids and derivatives"	"YAL012W,YAL044C,YBL098W,YBR104W,YBR221C,YBR263W,YCL064C,YDR019C,YDR036C,YDR071C,YDR105C,YDR111C,YDR148C,YDR465C,YDR502C,YEL038W,YER023W,YER043C,YER069W,YER178W,YFL018C,YGR124W,YGR155W,YGR208W,YHL018W,YHL021C,YHR018C,YHR208W,YIL125W,YJL046W,YJL060W,YJL088W,YJL130C,YJR025C,YJR078W,YJR126C,YJR148W,YKL106W,YKL184W,YKL218C,YLR017W,YLR027C,YLR089C,YLR142W,YLR180W,YLR231C,YLR348C,YLR438W,YML054C,YMR009W,YMR189W,YNL071W,YNL092W,YNR050C,YOL052C,YOR130C,YOR184W,YOR196C,YOR251C,YOR256C,YOR323C,YPL111W,YPL113C,YPL176C,YPR021C,YPR035W,YPR058W,YPR069C,YPR118W,YPR145W,YPR193C"
"71336"	13	"Pentose phosphate pathway"	"YBL068W,YCR036W,YER099C,YHL011C,YHR163W,YHR183W,YJL121C,YKL181W,YLR354C,YMR278W,YNL241C,YOL061W,YOR095C"
"71384"	6	"Ethanol oxidation"	"YAL054C,YDL168W,YER073W,YLR153C,YOR374W,YPL061W"
"71387"	73	"Metabolism of carbohydrates"	"YAL038W,YBL068W,YBR019C,YBR196C,YBR241C,YBR291C,YCL040W,YCR012W,YCR036W,YDL246C,YDR050C,YDR516C,YEL011W,YER054C,YER073W,YER099C,YFR015C,YFR053C,YGL062W,YGL104C,YGL156W,YGL253W,YGR192C,YGR194C,YGR240C,YGR254W,YHL011C,YHR163W,YHR174W,YHR183W,YIL045W,YJL052W,YJL121C,YJL137C,YJL146W,YJL155C,YJR009C,YJR159W,YKL001C,YKL035W,YKL085W,YKL106W,YKL127W,YKL181W,YKR058W,YLR027C,YLR070C,YLR258W,YLR273C,YLR345W,YLR348C,YLR354C,YLR377C,YLR446W,YML070W,YMR205C,YMR278W,YMR323W,YNL241C,YOL061W,YOL136C,YOR095C,YOR178C,YOR320C,YOR347C,YOR374W,YOR393W,YPL061W,YPL281C,YPR003C,YPR021C,YPR160W,YPR184W"
"71403"	16	"Citric acid cycle (TCA cycle)"	"YDR148C,YFL018C,YGR244C,YIL125W,YKL085W,YKL141W,YKL148C,YLL041C,YLR304C,YNL037C,YNL168C,YNR001C,YOR136W,YOR142W,YOR297C,YPL262W"
"71406"	24	"Pyruvate metabolism and Citric Acid (TCA) cycle"	"YBR221C,YDL178W,YDR148C,YER178W,YFL018C,YGR244C,YIL114C,YIL125W,YKL085W,YKL141W,YKL148C,YLL041C,YLR304C,YML004C,YNL037C,YNL055C,YNL071W,YNL168C,YNR001C,YOR040W,YOR136W,YOR142W,YOR297C,YPL262W"
"71737"	2	"Pyrophosphate hydrolysis"	"YBR011C,YMR267W"
"72086"	29	"mRNA Capping"	"YBR154C,YBR236C,YDL108W,YDL140C,YDR079C-A,YDR311W,YDR404C,YDR460W,YER171W,YGL070C,YGL130W,YGR005C,YGR186W,YHR143W-A,YIL021W,YIL143C,YJL140W,YLR005W,YML010W,YMR125W,YOL005C,YOR151C,YOR210W,YOR224C,YPL122C,YPL178W,YPR025C,YPR056W,YPR187W"
"72312"	121	"rRNA processing"	"YBL004W,YBL072C,YBR048W,YBR181C,YBR189W,YBR247C,YCL031C,YCL059C,YCR031C,YCR035C,YCR047C,YCR057C,YDL014W,YDL060W,YDL083C,YDL111C,YDL148C,YDL153C,YDR025W,YDR064W,YDR280W,YDR324C,YDR339C,YDR398W,YDR447C,YDR449C,YDR450W,YEL026W,YER006W,YER074W,YER082C,YER102W,YGL123W,YGL171W,YGL189C,YGR027C,YGR090W,YGR095C,YGR103W,YGR118W,YGR158C,YGR195W,YGR214W,YHL015W,YHR021C,YHR062C,YHR065C,YHR069C,YHR081W,YHR085W,YHR148W,YHR169W,YHR197W,YHR203C,YIL069C,YIL091C,YIL148W,YIR015W,YJL050W,YJL069C,YJL109C,YJL136C,YJL190C,YJL191W,YJR002W,YJR123W,YJR145C,YKL099C,YKL143W,YKL156W,YKL172W,YKR063C,YKR094C,YLL011W,YLL035W,YLR129W,YLR167W,YLR186W,YLR197W,YLR222C,YLR264W,YLR388W,YLR409C,YML017W,YML026C,YML063W,YML093W,YMR049C,YMR093W,YMR128W,YMR143W,YMR229C,YMR230W,YNL075W,YNL178W,YNL182C,YNL207W,YNL232W,YNL302C,YOL010W,YOL040C,YOL121C,YOL142W,YOR001W,YOR056C,YOR096W,YOR119C,YOR145C,YOR272W,YOR287C,YOR293W,YOR310C,YOR369C,YPL020C,YPL090C,YPL126W,YPL204W,YPL217C,YPR132W,YPR137W,YPR144C"
"72613"	126	"Eukaryotic Translation Initiation"	"YAL035W,YBL027W,YBL072C,YBL087C,YBL092W,YBR031W,YBR048W,YBR079C,YBR084C-A,YBR181C,YBR189W,YBR191W,YCR031C,YDL075W,YDL083C,YDL130W,YDL136W,YDL191W,YDR012W,YDR025W,YDR064W,YDR211W,YDR382W,YDR418W,YDR429C,YDR447C,YDR450W,YDR500C,YEL054C,YER025W,YER074W,YER102W,YER117W,YER165W,YFL034C-A,YFR023W,YFR031C-A,YFR032C-A,YGL030W,YGL031C,YGL049C,YGL076C,YGL103W,YGL123W,YGL135W,YGL189C,YGR027C,YGR034W,YGR083C,YGR085C,YGR118W,YGR162W,YGR214W,YHL001W,YHL015W,YHR010W,YHR015W,YHR021C,YHR141C,YHR203C,YIL018W,YIL069C,YIL133C,YIL148W,YJL136C,YJL138C,YJL189W,YJL190C,YJL191W,YJR007W,YJR123W,YJR145C,YKL156W,YKL180W,YKR026C,YKR059W,YKR094C,YLL045C,YLR029C,YLR061W,YLR075W,YLR167W,YLR185W,YLR192C,YLR264W,YLR291C,YLR325C,YLR340W,YLR344W,YLR388W,YLR406C,YLR448W,YML026C,YML063W,YMR121C,YMR142C,YMR143W,YMR146C,YMR230W,YMR260C,YMR309C,YNL067W,YNL162W,YNL178W,YNL301C,YNL302C,YOL040C,YOL120C,YOL121C,YOL127W,YOL139C,YOR063W,YOR096W,YOR260W,YOR293W,YOR361C,YOR369C,YPL090C,YPL131W,YPL143W,YPL220W,YPL237W,YPL249C-A,YPR041W,YPR102C,YPR132W"
"72662"	5	"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S"	"YGL049C,YGR162W,YJL138C,YKR059W,YOL139C"
"72689"	102	"Formation of a pool of free 40S subunits"	"YBL027W,YBL072C,YBL087C,YBL092W,YBR031W,YBR048W,YBR084C-A,YBR181C,YBR189W,YBR191W,YCR031C,YDL075W,YDL083C,YDL130W,YDL136W,YDL191W,YDR012W,YDR025W,YDR064W,YDR382W,YDR418W,YDR447C,YDR450W,YDR500C,YEL054C,YER074W,YER102W,YER117W,YFL034C-A,YFR031C-A,YFR032C-A,YGL030W,YGL031C,YGL076C,YGL103W,YGL123W,YGL135W,YGL189C,YGR027C,YGR034W,YGR085C,YGR118W,YGR214W,YHL001W,YHL015W,YHR010W,YHR021C,YHR141C,YHR203C,YIL018W,YIL069C,YIL133C,YIL148W,YJL136C,YJL189W,YJL190C,YJL191W,YJR123W,YJR145C,YKL156W,YKL180W,YKR094C,YLL045C,YLR029C,YLR061W,YLR075W,YLR167W,YLR185W,YLR264W,YLR325C,YLR340W,YLR344W,YLR388W,YLR406C,YLR448W,YML026C,YML063W,YMR121C,YMR142C,YMR143W,YMR230W,YMR260C,YNL067W,YNL162W,YNL178W,YNL301C,YNL302C,YOL040C,YOL120C,YOL121C,YOL127W,YOR063W,YOR096W,YOR293W,YOR369C,YPL090C,YPL131W,YPL143W,YPL220W,YPL249C-A,YPR102C,YPR132W"
"72695"	55	"Formation of the ternary complex, and subsequently, the 43S complex"	"YBL072C,YBR048W,YBR079C,YBR181C,YBR189W,YCR031C,YDL083C,YDR025W,YDR064W,YDR429C,YDR447C,YDR450W,YER025W,YER074W,YER102W,YGL123W,YGL189C,YGR027C,YGR118W,YGR214W,YHL015W,YHR021C,YHR203C,YIL069C,YIL148W,YJL136C,YJL190C,YJL191W,YJR007W,YJR123W,YJR145C,YKL156W,YKR094C,YLR167W,YLR192C,YLR264W,YLR388W,YML026C,YML063W,YMR143W,YMR146C,YMR230W,YMR260C,YMR309C,YNL178W,YNL302C,YOL040C,YOL121C,YOR096W,YOR293W,YOR361C,YOR369C,YPL090C,YPL237W,YPR132W"
"72702"	61	"Ribosomal scanning and start codon recognition"	"YBL072C,YBR048W,YBR079C,YBR181C,YBR189W,YCR031C,YDL083C,YDR025W,YDR064W,YDR429C,YDR447C,YDR450W,YER025W,YER074W,YER102W,YGL049C,YGL123W,YGL189C,YGR027C,YGR118W,YGR162W,YGR214W,YHL015W,YHR021C,YHR203C,YIL069C,YIL148W,YJL136C,YJL138C,YJL190C,YJL191W,YJR007W,YJR123W,YJR145C,YKL156W,YKR059W,YKR094C,YLR167W,YLR192C,YLR264W,YLR388W,YML026C,YML063W,YMR143W,YMR146C,YMR230W,YMR260C,YMR309C,YNL178W,YNL302C,YOL040C,YOL121C,YOL139C,YOR096W,YOR293W,YOR361C,YOR369C,YPL090C,YPL237W,YPR041W,YPR132W"
"72706"	102	"GTP hydrolysis and joining of the 60S ribosomal subunit"	"YAL035W,YBL027W,YBL072C,YBL087C,YBL092W,YBR031W,YBR048W,YBR084C-A,YBR181C,YBR189W,YBR191W,YCR031C,YDL075W,YDL083C,YDL130W,YDL136W,YDL191W,YDR012W,YDR025W,YDR064W,YDR382W,YDR418W,YDR447C,YDR450W,YDR500C,YEL054C,YER074W,YER102W,YER117W,YFL034C-A,YFR031C-A,YFR032C-A,YGL030W,YGL031C,YGL076C,YGL103W,YGL123W,YGL135W,YGL189C,YGR027C,YGR034W,YGR085C,YGR118W,YGR214W,YHL001W,YHL015W,YHR010W,YHR021C,YHR141C,YHR203C,YIL018W,YIL069C,YIL133C,YIL148W,YJL136C,YJL189W,YJL190C,YJL191W,YJR123W,YJR145C,YKL156W,YKL180W,YKR094C,YLL045C,YLR029C,YLR061W,YLR075W,YLR167W,YLR185W,YLR264W,YLR325C,YLR340W,YLR344W,YLR388W,YLR406C,YLR448W,YML026C,YML063W,YMR121C,YMR142C,YMR143W,YMR230W,YNL067W,YNL162W,YNL178W,YNL301C,YNL302C,YOL040C,YOL120C,YOL121C,YOL127W,YOR063W,YOR096W,YOR293W,YOR369C,YPL090C,YPL131W,YPL143W,YPL220W,YPL249C-A,YPR102C,YPR132W"
"72731"	8	"Recycling of eIF2:GDP"	"YDR211W,YER025W,YGR083C,YJR007W,YKR026C,YLR291C,YOR260W,YPL237W"
"72737"	123	"Cap-dependent Translation Initiation"	"YAL035W,YBL027W,YBL072C,YBL087C,YBL092W,YBR031W,YBR048W,YBR079C,YBR084C-A,YBR181C,YBR189W,YBR191W,YCR031C,YDL075W,YDL083C,YDL130W,YDL136W,YDL191W,YDR012W,YDR025W,YDR064W,YDR211W,YDR382W,YDR418W,YDR429C,YDR447C,YDR450W,YDR500C,YEL054C,YER025W,YER074W,YER102W,YER117W,YFL034C-A,YFR031C-A,YFR032C-A,YGL030W,YGL031C,YGL049C,YGL076C,YGL103W,YGL123W,YGL135W,YGL189C,YGR027C,YGR034W,YGR083C,YGR085C,YGR118W,YGR162W,YGR214W,YHL001W,YHL015W,YHR010W,YHR021C,YHR141C,YHR203C,YIL018W,YIL069C,YIL133C,YIL148W,YJL136C,YJL138C,YJL189W,YJL190C,YJL191W,YJR007W,YJR123W,YJR145C,YKL156W,YKL180W,YKR026C,YKR059W,YKR094C,YLL045C,YLR029C,YLR061W,YLR075W,YLR167W,YLR185W,YLR192C,YLR264W,YLR291C,YLR325C,YLR340W,YLR344W,YLR388W,YLR406C,YLR448W,YML026C,YML063W,YMR121C,YMR142C,YMR143W,YMR146C,YMR230W,YMR260C,YMR309C,YNL067W,YNL162W,YNL178W,YNL301C,YNL302C,YOL040C,YOL120C,YOL121C,YOL127W,YOL139C,YOR063W,YOR096W,YOR260W,YOR293W,YOR361C,YOR369C,YPL090C,YPL131W,YPL143W,YPL220W,YPL237W,YPL249C-A,YPR041W,YPR102C,YPR132W"
"72764"	4	"Eukaryotic Translation Termination"	"YBR143C,YDR140W,YDR172W,YNR046W"
"72766"	146	"Translation"	"YAL003W,YAL035W,YBL027W,YBL072C,YBL087C,YBL092W,YBR011C,YBR031W,YBR048W,YBR079C,YBR084C-A,YBR118W,YBR143C,YBR181C,YBR189W,YBR191W,YCR031C,YDL075W,YDL083C,YDL092W,YDL130W,YDL136W,YDL191W,YDR012W,YDR025W,YDR064W,YDR140W,YDR172W,YDR211W,YDR382W,YDR385W,YDR418W,YDR429C,YDR447C,YDR450W,YDR500C,YEL054C,YER025W,YER074W,YER102W,YER117W,YER165W,YFL034C-A,YFR023W,YFR031C-A,YFR032C-A,YGL030W,YGL031C,YGL049C,YGL076C,YGL103W,YGL123W,YGL135W,YGL189C,YGR027C,YGR034W,YGR083C,YGR085C,YGR118W,YGR162W,YGR214W,YHL001W,YHL015W,YHR010W,YHR015W,YHR021C,YHR141C,YHR203C,YIL018W,YIL069C,YIL133C,YIL148W,YJL136C,YJL138C,YJL189W,YJL190C,YJL191W,YJR007W,YJR123W,YJR145C,YKL122C,YKL156W,YKL180W,YKR026C,YKR059W,YKR084C,YKR094C,YLL045C,YLR029C,YLR061W,YLR075W,YLR167W,YLR185W,YLR192C,YLR264W,YLR291C,YLR325C,YLR340W,YLR344W,YLR388W,YLR406C,YLR448W,YML026C,YML063W,YML105C,YMR121C,YMR142C,YMR143W,YMR146C,YMR230W,YMR260C,YMR267W,YMR309C,YNL067W,YNL162W,YNL178W,YNL301C,YNL302C,YNR046W,YOL040C,YOL120C,YOL121C,YOL127W,YOL139C,YOR063W,YOR076C,YOR096W,YOR133W,YOR260W,YOR293W,YOR361C,YOR369C,YPL048W,YPL090C,YPL131W,YPL143W,YPL210C,YPL220W,YPL237W,YPL243W,YPL249C-A,YPR041W,YPR080W,YPR088C,YPR102C,YPR132W"
"727802"	1	"Transport of nucleotide sugars"	"YEL004W"
"73614"	4	"Pyrimidine salvage"	"YDR020C,YKL033W-A,YLR245C,YNR012W"
"73762"	12	"RNA Polymerase I Transcription Initiation"	"YBR154C,YHR143W-A,YJR063W,YKL125W,YNL248C,YOR210W,YOR224C,YOR340C,YOR341W,YPR010C,YPR110C,YPR187W"
"73772"	34	"RNA Polymerase I Promoter Escape"	"YBL002W,YBL003C,YBR009C,YBR010W,YBR154C,YDL108W,YDR079C-A,YDR224C,YDR225W,YDR311W,YDR460W,YER148W,YER171W,YHR143W-A,YIL143C,YJL025W,YJR063W,YKL049C,YKL125W,YLR005W,YNL030W,YNL031C,YNL248C,YOL012C,YOR210W,YOR224C,YOR340C,YOR341W,YPL122C,YPR010C,YPR025C,YPR056W,YPR110C,YPR187W"
"73776"	41	"RNA Polymerase II Promoter Escape"	"YBR154C,YBR198C,YCR042C,YDL108W,YDL140C,YDR079C-A,YDR145W,YDR167W,YDR311W,YDR404C,YDR460W,YER148W,YER171W,YGL070C,YGL112C,YGR005C,YGR186W,YGR274C,YHR143W-A,YIL021W,YIL143C,YJL140W,YKL028W,YKL058W,YKR062W,YLR005W,YML015C,YML098W,YMR005W,YMR227C,YMR236W,YOL005C,YOR151C,YOR194C,YOR210W,YOR224C,YPL122C,YPR025C,YPR056W,YPR086W,YPR187W"
"73779"	41	"RNA Polymerase II Transcription Pre-Initiation And Promoter Opening"	"YBR154C,YBR198C,YCR042C,YDL108W,YDL140C,YDR079C-A,YDR145W,YDR167W,YDR311W,YDR404C,YDR460W,YER148W,YER171W,YGL070C,YGL112C,YGR005C,YGR186W,YGR274C,YHR143W-A,YIL021W,YIL143C,YJL140W,YKL028W,YKL058W,YKR062W,YLR005W,YML015C,YML098W,YMR005W,YMR227C,YMR236W,YOL005C,YOR151C,YOR194C,YOR210W,YOR224C,YPL122C,YPR025C,YPR056W,YPR086W,YPR187W"
"73817"	9	"Purine ribonucleoside monophosphate biosynthesis"	"YGL234W,YGR061C,YHR216W,YLR359W,YLR432W,YML056C,YMR120C,YMR217W,YNL220W"
"73843"	5	"5-Phosphoribose 1-diphosphate biosynthesis"	"YBL068W,YER099C,YHL011C,YKL181W,YOL061W"
"73854"	34	"RNA Polymerase I Promoter Clearance"	"YBL002W,YBL003C,YBR009C,YBR010W,YBR154C,YDL108W,YDR079C-A,YDR224C,YDR225W,YDR311W,YDR460W,YER148W,YER171W,YHR143W-A,YIL143C,YJL025W,YJR063W,YKL049C,YKL125W,YLR005W,YNL030W,YNL031C,YNL248C,YOL012C,YOR210W,YOR224C,YOR340C,YOR341W,YPL122C,YPR010C,YPR025C,YPR056W,YPR110C,YPR187W"
"73857"	124	"RNA Polymerase II Transcription"	"YAL040C,YBL088C,YBR154C,YBR160W,YBR196C,YBR198C,YBR236C,YBR270C,YBR279W,YCR042C,YDL101C,YDL108W,YDL140C,YDL159W,YDR079C-A,YDR145W,YDR167W,YDR185C,YDR208W,YDR289C,YDR311W,YDR404C,YDR460W,YER093C,YER139C,YER148W,YER171W,YGL043W,YGL070C,YGL112C,YGL130W,YGL207W,YGL213C,YGL244W,YGR005C,YGR063C,YGR108W,YGR109C,YGR116W,YGR186W,YGR274C,YHR090C,YHR143W-A,YHR205W,YIL021W,YIL035C,YIL143C,YIL148W,YJL005W,YJL006C,YJL031C,YJL058C,YJL128C,YJL140W,YJR017C,YJR082C,YKL005C,YKL028W,YKL053C-A,YKL058W,YKL126W,YKL139W,YKL203C,YKR062W,YKR094C,YLR005W,YLR167W,YLR168C,YLR193C,YLR226W,YLR418C,YML010W,YML015C,YML028W,YML069W,YML098W,YMR001C,YMR005W,YMR036C,YMR125W,YMR199W,YMR227C,YMR233W,YMR236W,YMR277W,YNL006W,YNL027W,YNL097C,YNL107W,YNL230C,YNL241C,YOL005C,YOL078W,YOL100W,YOL145C,YOR039W,YOR061W,YOR064C,YOR123C,YOR151C,YOR194C,YOR210W,YOR213C,YOR224C,YOR231W,YOR244W,YOR295W,YOR370C,YPL046C,YPL091W,YPL122C,YPL129W,YPL140C,YPL178W,YPL256C,YPR025C,YPR031W,YPR056W,YPR086W,YPR119W,YPR120C,YPR133C,YPR176C,YPR187W"
"73864"	34	"RNA Polymerase I Transcription"	"YBL002W,YBL003C,YBR009C,YBR010W,YBR154C,YDL108W,YDR079C-A,YDR224C,YDR225W,YDR311W,YDR460W,YER148W,YER171W,YHR143W-A,YIL143C,YJL025W,YJR063W,YKL049C,YKL125W,YLR005W,YNL030W,YNL031C,YNL248C,YOL012C,YOR210W,YOR224C,YOR340C,YOR341W,YPL122C,YPR010C,YPR025C,YPR056W,YPR110C,YPR187W"
"73884"	3	"Base Excision Repair"	"YML021C,YML060W,YOL043C"
"73886"	2	"Chromosome Maintenance"	"YIL104C,YLR175W"
"73887"	1	"Death Receptor Signalling"	"YPR054W"
"73893"	32	"DNA Damage Bypass"	"YAR007C,YBL067C,YBR087W,YBR088C,YBR170C,YBR278W,YDL122W,YDL126C,YDR069C,YDR121W,YDR419W,YER098W,YER144C,YGR048W,YIL139C,YIL148W,YIL156W,YJL065C,YJL197W,YJR068W,YKR094C,YKR098C,YLR167W,YNL262W,YNL290W,YNL312W,YOL087C,YOL094C,YOR217W,YOR346W,YPL167C,YPR175W"
"73894"	110	"DNA Repair"	"YAR007C,YBL002W,YBL003C,YBL052C,YBL067C,YBL088C,YBR009C,YBR087W,YBR088C,YBR098W,YBR154C,YBR170C,YBR278W,YCR092C,YDL064W,YDL101C,YDL108W,YDL122W,YDL126C,YDL140C,YDL164C,YDR030C,YDR069C,YDR079C-A,YDR092W,YDR096W,YDR097C,YDR121W,YDR217C,YDR224C,YDR225W,YDR311W,YDR314C,YDR386W,YDR404C,YDR409W,YDR416W,YDR419W,YDR460W,YDR477W,YDR510W,YEL037C,YER095W,YER098W,YER144C,YER169W,YER171W,YGL043W,YGL070C,YGL087C,YGR048W,YGR123C,YGR258C,YHR143W-A,YIL021W,YIL139C,YIL143C,YIL148W,YIL156W,YJL047C,YJL065C,YJL140W,YJL168C,YJL197W,YJR035W,YJR050W,YJR059W,YJR068W,YKL005C,YKL049C,YKL198C,YKR094C,YKR098C,YLL036C,YLR005W,YLR167W,YML021C,YML032C,YML060W,YMR167W,YMR201C,YMR224C,YMR304W,YNL030W,YNL082W,YNL116W,YNL250W,YNL262W,YNL290W,YNL312W,YOL005C,YOL043C,YOL087C,YOL090W,YOL094C,YOL133W,YOR033C,YOR151C,YOR156C,YOR210W,YOR217W,YOR224C,YOR346W,YPL022W,YPL122C,YPL167C,YPR025C,YPR056W,YPR175W,YPR187W"
"73927"	1	"Depurination"	"YML060W"
"73928"	3	"Depyrimidination"	"YML021C,YML060W,YOL043C"
"73929"	3	"Base-Excision Repair, AP Site Formation"	"YML021C,YML060W,YOL043C"
"74158"	23	"RNA Polymerase III Transcription"	"YAL001C,YBR123C,YBR154C,YDL150W,YDR045C,YDR362C,YER148W,YGL254W,YGR047C,YGR246C,YHR143W-A,YJL011C,YKL144C,YNL039W,YNL151C,YNR003C,YOR116C,YOR207C,YOR210W,YOR224C,YPR110C,YPR187W,YPR190C"
"74160"	165	"Gene expression (Transcription)"	"YAL001C,YAL040C,YBL002W,YBL003C,YBL088C,YBR009C,YBR010W,YBR089C-A,YBR123C,YBR154C,YBR160W,YBR196C,YBR198C,YBR236C,YBR270C,YBR279W,YCR042C,YDL002C,YDL042C,YDL101C,YDL108W,YDL140C,YDL150W,YDL159W,YDR045C,YDR079C-A,YDR083W,YDR145W,YDR167W,YDR174W,YDR185C,YDR208W,YDR224C,YDR225W,YDR289C,YDR311W,YDR362C,YDR404C,YDR460W,YER093C,YER139C,YER148W,YER171W,YGL043W,YGL070C,YGL112C,YGL130W,YGL207W,YGL213C,YGL244W,YGL254W,YGR005C,YGR047C,YGR063C,YGR108W,YGR109C,YGR116W,YGR186W,YGR246C,YGR274C,YHR090C,YHR143W-A,YHR205W,YIL021W,YIL035C,YIL143C,YIL148W,YJL005W,YJL006C,YJL011C,YJL025W,YJL031C,YJL058C,YJL128C,YJL140W,YJR017C,YJR063W,YJR082C,YKL005C,YKL028W,YKL032C,YKL049C,YKL053C-A,YKL058W,YKL125W,YKL126W,YKL139W,YKL144C,YKL203C,YKR062W,YKR094C,YLR005W,YLR167W,YLR168C,YLR193C,YLR226W,YLR418C,YML010W,YML015C,YML028W,YML069W,YML098W,YMR001C,YMR005W,YMR036C,YMR072W,YMR125W,YMR199W,YMR227C,YMR233W,YMR236W,YMR277W,YNL006W,YNL027W,YNL030W,YNL031C,YNL039W,YNL097C,YNL107W,YNL151C,YNL230C,YNL241C,YNL248C,YNR003C,YOL005C,YOL012C,YOL078W,YOL100W,YOL145C,YOR039W,YOR061W,YOR064C,YOR116C,YOR123C,YOR151C,YOR194C,YOR207C,YOR210W,YOR213C,YOR224C,YOR231W,YOR244W,YOR295W,YOR340C,YOR341W,YOR370C,YPL046C,YPL091W,YPL122C,YPL129W,YPL140C,YPL178W,YPL256C,YPR010C,YPR025C,YPR031W,YPR056W,YPR086W,YPR110C,YPR119W,YPR120C,YPR133C,YPR176C,YPR187W,YPR190C"
"74182"	1	"Ketone body metabolism"	"YML126C"
"74217"	6	"Purine salvage"	"YBR284W,YJL070C,YJR105W,YLR209C,YML022W,YML035C"
"74259"	4	"Purine catabolism"	"YBR111C,YDL238C,YJR069C,YLR209C"
"74751"	3	"Insulin receptor signalling cascade"	"YHR205W,YKL126W,YOL100W"
"74752"	17	"Signaling by Insulin receptor"	"YBR127C,YCL005W-A,YDL185W,YEL027W,YEL051W,YGR020C,YHR026W,YHR039C-A,YHR205W,YKL080W,YKL126W,YLR447C,YMR054W,YOL100W,YOR270C,YOR332W,YPR036W"
"75035"	2	"Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex"	"YDL101C,YMR036C"
"75067"	9	"Processing of Capped Intronless Pre-mRNA"	"YAL043C,YDR301W,YJR093C,YLR115W,YLR277C,YMR125W,YNL317W,YPL178W,YPR107C"
"75105"	8	"Fatty acyl-CoA biosynthesis"	"YBR291C,YDL015C,YER015W,YIL009W,YJL097W,YMR246W,YNR016C,YOR317W"
"75109"	3	"Triglyceride biosynthesis"	"YHL032C,YMR165C,YOR245C"
"75153"	8	"Apoptotic execution phase"	"YBR089C-A,YDL002C,YDL072C,YDR174W,YHR102W,YKL032C,YKR001C,YMR072W"
"75815"	45	"Ubiquitin-dependent degradation of Cyclin D"	"YAL040C,YBL041W,YBR160W,YDL007W,YDL097C,YDL147W,YDR394W,YDR427W,YER012W,YER021W,YER094C,YFL007W,YFR004W,YFR050C,YFR052W,YGL011C,YGL048C,YGR108W,YGR109C,YGR135W,YGR253C,YHR027C,YHR200W,YIL007C,YIL075C,YIL148W,YJL001W,YKL145W,YKL161C,YKR094C,YLR167W,YML092C,YMR199W,YMR314W,YOL038W,YOR117W,YOR157C,YOR259C,YOR261C,YOR362C,YPL256C,YPR103W,YPR108W,YPR119W,YPR120C"
"75876"	6	"Synthesis of very long-chain fatty acyl-CoAs"	"YDL015C,YER015W,YIL009W,YJL097W,YMR246W,YOR317W"
"75944"	5	"Transcription from mitochondrial promoters"	"YBR089C-A,YDL002C,YDR174W,YKL032C,YMR072W"
"75953"	41	"RNA Polymerase II Transcription Initiation"	"YBR154C,YBR198C,YCR042C,YDL108W,YDL140C,YDR079C-A,YDR145W,YDR167W,YDR311W,YDR404C,YDR460W,YER148W,YER171W,YGL070C,YGL112C,YGR005C,YGR186W,YGR274C,YHR143W-A,YIL021W,YIL143C,YJL140W,YKL028W,YKL058W,YKR062W,YLR005W,YML015C,YML098W,YMR005W,YMR227C,YMR236W,YOL005C,YOR151C,YOR194C,YOR210W,YOR224C,YPL122C,YPR025C,YPR056W,YPR086W,YPR187W"
"75955"	49	"RNA Polymerase II Transcription Elongation"	"YBR154C,YBR279W,YDL108W,YDL140C,YDR079C-A,YDR311W,YDR404C,YDR460W,YER171W,YGL043W,YGL070C,YGL207W,YGL213C,YGL244W,YGR005C,YGR063C,YGR116W,YGR186W,YHR143W-A,YIL021W,YIL143C,YJL006C,YJL140W,YKL005C,YKL139W,YLR005W,YLR226W,YLR418C,YML010W,YML069W,YMR125W,YMR277W,YNL107W,YNL230C,YOL005C,YOL145C,YOR123C,YOR151C,YOR210W,YOR213C,YOR224C,YPL046C,YPL122C,YPL129W,YPL178W,YPR025C,YPR056W,YPR133C,YPR187W"
